"","p","n","cor","pval"
"1058",5,200,0,0.521
"1059",5,200,0,0.697
"1060",5,200,0,0.818
"1061",5,200,0,0.583
"1062",5,200,0,0.787
"1063",5,200,0,0.183
"1064",5,200,0,0.31
"1065",5,200,0,0.826
"1066",5,200,0,0.707
"1067",5,200,0,0.528
"1068",5,200,0,0.53
"1069",5,200,0,0.333
"1070",5,200,0,0.727
"1071",5,200,0,0.718
"1072",5,200,0,0.407
"1073",5,200,0,0.478
"1074",5,200,0,0.045
"1075",5,200,0,0.166
"1076",5,200,0,0.338
"1077",5,200,0,0.017
"1078",5,200,0,0.795
"1079",5,200,0,0.627
"1080",5,200,0,0.464
"1081",5,200,0,0.0580000000000001
"1082",5,200,0,0.631
"1083",5,200,0,0.003
"1084",5,200,0,0.931
"1085",5,200,0,0.268
"1086",5,200,0,0.712
"1087",5,200,0,0.93
"1088",5,200,0,0.682
"1089",5,200,0,0.71
"1090",5,200,0,0.192
"1091",5,200,0,0.712
"1092",5,200,0,0.247
"1093",5,200,0,0.005
"1094",5,200,0,0.982
"1095",5,200,0,0.486
"1096",5,200,0,0.225
"1097",5,200,0,0.299
"1098",5,200,0,0.465
"1099",5,200,0,0.638
"1100",5,200,0,0.894
"1101",5,200,0,0.6
"1102",5,200,0,0.657
"1103",5,200,0,0.073
"1104",5,200,0,0.249
"1105",5,200,0,0.891
"1106",5,200,0,0.489
"1107",5,200,0,0.018
"1108",5,200,0,0.958
"1109",5,200,0,0.162
"1110",5,200,0,0.292
"1111",5,200,0,0.815
"1112",5,200,0,0.671
"1113",5,200,0,0.926
"1114",5,200,0,0.311
"1115",5,200,0,0.25
"1116",5,200,0,0.685
"1117",5,200,0,0.366
"1118",5,200,0,0.502
"1119",5,200,0,0.448
"1120",5,200,0,0.215
"1121",5,200,0,0.13
"1122",5,200,0,0.966
"1123",5,200,0,0.398
"1124",5,200,0,0.127
"1125",5,200,0,0.826
"1126",5,200,0,0.328
"1127",5,200,0,0.89
"1128",5,200,0,0.482
"1129",5,200,0,0.015
"1130",5,200,0,0.564
"1131",5,200,0,0.338
"1132",5,200,0,0.698
"1133",5,200,0,0.002
"1134",5,200,0,0.443
"1135",5,200,0,0.037
"1136",5,200,0,0.913
"1137",5,200,0,0.644
"1138",5,200,0,0.012
"1139",5,200,0,0.595
"1140",5,200,0,0.194
"1141",5,200,0,0.765
"1142",5,200,0,0.466
"1143",5,200,0,0.175
"1144",5,200,0,0.029
"1145",5,200,0,0.859
"1146",5,200,0,0.826
"1147",5,200,0,0.743
"1148",5,200,0,0.526
"1149",5,200,0,0.684
"1150",5,200,0,0.132
"1151",5,200,0,0.894
"1152",5,200,0,0.377
"1153",5,200,0,0.001
"1154",5,200,0,0.511
"1155",5,200,0,0.46
"1156",5,200,0,0.5
"1157",5,200,0,0.825
"1158",5,200,0,0.419
"1159",5,200,0,0.018
"1160",5,200,0,0.499
"1161",5,200,0,0.772
"1162",5,200,0,0.577
"1163",5,200,0,0.929
"1164",5,200,0,0.645
"1165",5,200,0,0.35
"1166",5,200,0,0.921
"1167",5,200,0,0.207
"1168",5,200,0,0.226
"1169",5,200,0,0.053
"1170",5,200,0,0.28
"1171",5,200,0,0.494
"1172",5,200,0,0.46
"1173",5,200,0,0.435
"1174",5,200,0,0.171
"1175",5,200,0,0.973
"1176",5,200,0,0.477
"1177",5,200,0,0.161
"1178",5,200,0,0.231
"1179",5,200,0,0.00600000000000001
"1180",5,200,0,0.507
"1181",5,200,0,0.148
"1182",5,200,0,0.925
"1183",5,200,0,0.78
"1184",5,200,0,0.032
"1185",5,200,0,0.199
"1186",5,200,0,0.794
"1187",5,200,0,0.797
"1188",5,200,0,0.934
"1189",5,200,0,0.553
"1190",5,200,0,0.55
"1191",5,200,0,0.764
"1192",5,200,0,0.755
"1193",5,200,0,0.643
"1194",5,200,0,0.302
"1195",5,200,0,0.752
"1196",5,200,0,0.203
"1197",5,200,0,0.774
"1198",5,200,0,0.05
"1199",5,200,0,0.6
"1200",5,200,0,0.768
"1201",5,200,0,0.509
"1202",5,200,0,0.126
"1203",5,200,0,0.254
"1204",5,200,0,0.508
"1205",5,200,0,0.953
"1206",5,200,0,0.376
"1207",5,200,0,0.22
"1208",5,200,0,0.0649999999999999
"1209",5,200,0,0.859
"1210",5,200,0,0.174
"1211",5,200,0,0.895
"1212",5,200,0,0.257
"1213",5,200,0,0.357
"1214",5,200,0,0.148
"1215",5,200,0,0.268
"1216",5,200,0,0.371
"1217",5,200,0,0.489
"1218",5,200,0,0.098
"1219",5,200,0,0.789
"1220",5,200,0,0.89
"1221",5,200,0,0.61
"1222",5,200,0,0.698
"1223",5,200,0,0.666
"1224",5,200,0,0.252
"1225",5,200,0,0.204
"1226",5,200,0,0.8
"1227",5,200,0,0.925
"1228",5,200,0,0.86
"1229",5,200,0,0.85
"1230",5,200,0,0.442
"1231",5,200,0,0.647
"1232",5,200,0,0.629
"1233",5,200,0,0.361
"1234",5,200,0,0.752
"1235",5,200,0,0.661
"1236",5,200,0,0.239
"1237",5,200,0,0.421
"1238",5,200,0,0.374
"1239",5,200,0,0.947
"1240",5,200,0,0.856
"1241",5,200,0,0.376
"1242",5,200,0,0.528
"1243",5,200,0,0.196
"1244",5,200,0,0.869
"1245",5,200,0,0.936
"1246",5,200,0,0.357
"1247",5,200,0,0.667
"1248",5,200,0,0.296
"1249",5,200,0,0.0669999999999999
"1250",5,200,0,0.349
"1251",5,200,0,0.987
"1252",5,200,0,0.213
"1253",5,200,0,0.233
"1254",5,200,0,0.268
"1255",5,200,0,0.097
"1256",5,200,0,0.189
"1257",5,200,0,0.173
"1258",5,200,0,0.522
"1259",5,200,0,0.165
"1260",5,200,0,0.022
"1261",5,200,0,0.891
"1262",5,200,0,0.635
"1263",5,200,0,0.123
"1264",5,200,0,0.195
"1265",5,200,0,0.486
"1266",5,200,0,0.518
"1267",5,200,0,0.522
"1268",5,200,0,0.395
"1269",5,200,0,0.428
"1270",5,200,0,0.246
"1271",5,200,0,0.966
"1272",5,200,0,0.306
"1273",5,200,0,0.787
"1274",5,200,0,0.817
"1275",5,200,0,0.733
"1276",5,200,0,0.602
"1277",5,200,0,0.202
"1278",5,200,0,0.413
"1279",5,200,0,0.497
"1280",5,200,0,0.779
"1281",5,200,0,0.33
"1282",5,200,0,0.667
"1283",5,200,0,0.081
"1284",5,200,0,0.122
"1285",5,200,0,0.076
"1286",5,200,0,0.688
"1287",5,200,0,0.986
"1288",5,200,0,0.457
"1289",5,200,0,0.436
"1290",5,200,0,0.617
"1291",5,200,0,0.607
"1292",5,200,0,0.549
"1293",5,200,0,0.108
"1294",5,200,0,0.372
"1295",5,200,0,0.858
"1296",5,200,0,0.049
"1297",5,200,0,0.085
"1298",5,200,0,0.191
"1299",5,200,0,0.079
"1300",5,200,0,0.74
"1301",5,200,0,0.541
"1302",5,200,0,0.214
"1303",5,200,0,0.073
"1304",5,200,0,0.628
"1305",5,200,0,0.304
"1306",5,200,0,0.025
"1307",5,200,0,0.166
"1308",5,200,0,0.342
"1309",5,200,0,0.36
"1310",5,200,0,0.219
"1311",5,200,0,0.503
"1312",5,200,0,0.015
"1313",5,200,0,0.454
"1314",5,200,0,0.999
"1315",5,200,0,0.452
"1316",5,200,0,0.909
"1317",5,200,0,0.149
"1318",5,200,0,0.139
"1319",5,200,0,0.032
"1320",5,200,0,0.139
"1321",5,200,0,0.363
"1322",5,200,0,0.283
"1323",5,200,0,0.831
"1324",5,200,0,0.879
"1325",5,200,0,0.105
"1326",5,200,0,0.93
"1327",5,200,0,0.661
"1328",5,200,0,0.33
"1329",5,200,0,0.962
"1330",5,200,0,0.013
"1331",5,200,0,0.308
"1332",5,200,0,0.789
"1333",5,200,0,0.439
"1334",5,200,0,0.687
"1335",5,200,0,0.371
"1336",5,200,0,0.387
"1337",5,200,0,0.666
"1338",5,200,0,0.923
"1339",5,200,0,0.018
"1340",5,200,0,0.327
"1341",5,200,0,0.921
"1342",5,200,0,0.702
"1343",5,200,0,0.738
"1344",5,200,0,0.746
"1345",5,200,0,0.378
"1346",5,200,0,0.151
"1347",5,200,0,0.363
"1348",5,200,0,0.027
"1349",5,200,0,0.084
"1350",5,200,0,0.55
"1351",5,200,0,0.0600000000000001
"1352",5,200,0,0.361
"1353",5,200,0,0.085
"1354",5,200,0,0.811
"1355",5,200,0,0.74
"1356",5,200,0,0.429
"1357",5,200,0,0.607
"1358",5,200,0,0.59
"1359",5,200,0,0.404
"1360",5,200,0,0.089
"1361",5,200,0,0.155
"1362",5,200,0,0.516
"1363",5,200,0,0.945
"1364",5,200,0,0.526
"1365",5,200,0,0.494
"1366",5,200,0,0.728
"1367",5,200,0,0.828
"1368",5,200,0,0.433
"1369",5,200,0,0.025
"1370",5,200,0,0.056
"1371",5,200,0,0.714
"1372",5,200,0,0.38
"1373",5,200,0,0.371
"1374",5,200,0,0.691
"1375",5,200,0,0.436
"1376",5,200,0,0.046
"1377",5,200,0,0.699
"1378",5,200,0,0.305
"1379",5,200,0,0.114
"1380",5,200,0,0.513
"1381",5,200,0,0.746
"1382",5,200,0,0.807
"1383",5,200,0,0.711
"1384",5,200,0,0.978
"1385",5,200,0,0.935
"1386",5,200,0,0.034
"1387",5,200,0,0.461
"1388",5,200,0,0.923
"1389",5,200,0,0.267
"1390",5,200,0,0.075
"1391",5,200,0,0.356
"1392",5,200,0,0.408
"1393",5,200,0,0.332
"1394",5,200,0,0.895
"1395",5,200,0,0.275
"1396",5,200,0,0.938
"1397",5,200,0,0.385
"1398",5,200,0,0.96
"1399",5,200,0,0.041
"1400",5,200,0,0.275
"1401",5,200,0,0.774
"1402",5,200,0,0.296
"1403",5,200,0,0.629
"1404",5,200,0,0.812
"1405",5,200,0,0.78
"1406",5,200,0,0.409
"1407",5,200,0,0.384
"1408",5,200,0,0.214
"1409",5,200,0,0.149
"1410",5,200,0,0.441
"1411",5,200,0,0.303
"1412",5,200,0,0.541
"1413",5,200,0,0.223
"1414",5,200,0,0.404
"1415",5,200,0,0.934
"1416",5,200,0,0.967
"1417",5,200,0,0.618
"1418",5,200,0,0.275
"1419",5,200,0,0.294
"1420",5,200,0,0.536
"1421",5,200,0,0.917
"1422",5,200,0,0.033
"1423",5,200,0,0.858
"1424",5,200,0,0.175
"1425",5,200,0,0.0600000000000001
"1426",5,200,0,0.697
"1427",5,200,0,0.564
"1428",5,200,0,0.399
"1429",5,200,0,0.071
"1430",5,200,0,0.318
"1431",5,200,0,0.181
"1432",5,200,0,0.892
"1433",5,200,0,0.569
"1434",5,200,0,0.599
"1435",5,200,0,0.202
"1436",5,200,0,0.265
"1437",5,200,0,0.902
"1438",5,200,0,0.641
"1439",5,200,0,0.493
"1440",5,200,0,0.788
"1441",5,200,0,0.889
"1442",5,200,0,0.634
"1443",5,200,0,0.269
"1444",5,200,0,0.423
"1445",5,200,0,0.217
"1446",5,200,0,0.303
"1447",5,200,0,0.317
"1448",5,200,0,0.364
"1449",5,200,0,0.849
"1450",5,200,0,0.685
"1451",5,200,0,0.729
"1452",5,200,0,0.805
"1453",5,200,0,0.963
"1454",5,200,0,0.03
"1455",5,200,0,0.403
"1456",5,200,0,0.238
"1457",5,200,0,0.609
"1458",5,200,0,0.432
"1459",5,200,0,0.711
"1460",5,200,0,0.157
"1461",5,200,0,0.292
"1462",5,200,0,0.851
"1463",5,200,0,0.316
"1464",5,200,0,0.762
"1465",5,200,0,0.231
"1466",5,200,0,0.373
"1467",5,200,0,0.637
"1468",5,200,0,0.431
"1469",5,200,0,0.666
"1470",5,200,0,0.652
"1471",5,200,0,0.349
"1472",5,200,0,0.816
"1473",5,200,0,0.38
"1474",5,200,0,0.023
"1475",5,200,0,0.601
"1476",5,200,0,0.647
"1477",5,200,0,0.072
"1478",5,200,0,0.094
"1479",5,200,0,0.972
"1480",5,200,0,0.194
"1481",5,200,0,0.488
"1482",5,200,0,0.848
"1483",5,200,0,0.429
"1484",5,200,0,0.846
"1485",5,200,0,0.00700000000000001
"1486",5,200,0,0.039
"1487",5,200,0,0.834
"1488",5,200,0,0.155
"1489",5,200,0,0.976
"1490",5,200,0,0.43
"1491",5,200,0,0.103
"1492",5,200,0,0.809
"1493",5,200,0,0.271
"1494",5,200,0,0.966
"1495",5,200,0,0.651
"1496",5,200,0,0.447
"1497",5,200,0,0.347
"1498",5,200,0,0.0620000000000001
"1499",5,200,0,0.148
"1500",5,200,0,0.198
"1501",5,200,0,0.275
"1502",5,200,0,0.05
"1503",5,200,0,0.883
"1504",5,200,0,0.477
"1505",5,200,0,0.538
"1506",5,200,0,0.461
"1507",5,200,0,0.212
"1508",5,200,0,0.259
"1509",5,200,0,0.708
"1510",5,200,0,0.37
"1511",5,200,0,0.433
"1512",5,200,0,0.121
"1513",5,200,0,0.29
"1514",5,200,0,0.352
"1515",5,200,0,0.335
"1516",5,200,0,0.841
"1517",5,200,0,0.523
"1518",5,200,0,0.08
"1519",5,200,0,0.849
"1520",5,200,0,0.751
"1521",5,200,0,0.616
"1522",5,200,0,0.357
"1523",5,200,0,0.961
"1524",5,200,0,0.044
"1525",5,200,0,0.577
"1526",5,200,0,0.946
"1527",5,200,0,0.536
"1528",5,200,0,0.502
"1529",5,200,0,0.602
"1530",5,200,0,0.05
"1531",5,200,0,0.593
"1532",5,200,0,0.516
"1533",5,200,0,0.153
"1534",5,200,0,0.839
"1535",5,200,0,0.353
"1536",5,200,0,0.89
"1537",5,200,0,0.546
"1538",5,200,0,0.366
"1539",5,200,0,0.334
"1540",5,200,0,0.394
"1541",5,200,0,0.582
"1542",5,200,0,0.887
"1543",5,200,0,0.69
"1544",5,200,0,0.589
"1545",5,200,0,0.146
"1546",5,200,0,0.542
"1547",5,200,0,0.513
"1548",5,200,0,0.053
"1549",5,200,0,0.442
"1550",5,200,0,0.299
"1551",5,200,0,0.4
"1552",5,200,0,0.758
"1553",5,200,0,0.343
"1554",5,200,0,0.166
"1555",5,200,0,0.75
"1556",5,200,0,0.4
"1557",5,200,0,0.08
"1558",5,200,0,0.907
"1559",5,200,0,0.126
"1560",5,200,0,0.702
"1561",5,200,0,0.331
"1562",5,200,0,0.931
"1563",5,200,0,0.34
"1564",5,200,0,0.685
"1565",5,200,0,0.238
"1566",5,200,0,0.827
"1567",5,200,0,0.814
"1568",5,200,0,0.52
"1569",5,200,0,0.912
"1570",5,200,0,0.734
"1571",5,200,0,0.22
"1572",5,200,0,0.686
"1573",5,200,0,0.985
"1574",5,200,0,0.236
"1575",5,200,0,0.169
"1576",5,200,0,0.094
"1577",5,200,0,0.177
"1578",5,200,0,0.775
"1579",5,200,0,0.943
"1580",5,200,0,0.328
"1581",5,200,0,0.346
"1582",5,200,0,0.904
"1583",5,200,0,0.825
"1584",5,200,0,0.925
"1585",5,200,0,0.888
"1586",5,200,0,0.827
"1587",5,200,0,0.609
"1588",5,200,0,0.358
"1589",5,200,0,0.835
"1590",5,200,0,0.532
"1591",5,200,0,0.196
"1592",5,200,0,0.41
"1593",5,200,0,0.0620000000000001
"1594",5,200,0,0.266
"1595",5,200,0,0.01
"1596",5,200,0,0.613
"1597",5,200,0,0.608
"1598",5,200,0,0.654
"1599",5,200,0,0.244
"1600",5,200,0,0.136
"1601",5,200,0,0.727
"1602",5,200,0,0.373
"1603",5,200,0,0.102
"1604",5,200,0,0.548
"1605",5,200,0,0.133
"1606",5,200,0,0.238
"1607",5,200,0,0.415
"1608",5,200,0,0.001
"1609",5,200,0,0.0659999999999999
"1610",5,200,0,0.683
"1611",5,200,0,0.19
"1612",5,200,0,0.388
"1613",5,200,0,0.879
"1614",5,200,0,0.00900000000000001
"1615",5,200,0,0.413
"1616",5,200,0,0.897
"1617",5,200,0,0.75
"1618",5,200,0,0.871
"1619",5,200,0,0.381
"1620",5,200,0,0.984
"1621",5,200,0,0.825
"1622",5,200,0,0.22
"1623",5,200,0,0.334
"1624",5,200,0,0.0649999999999999
"1625",5,200,0,0.622
"1626",5,200,0,0.78
"1627",5,200,0,0.75
"1628",5,200,0,0.396
"1629",5,200,0,0.332
"1630",5,200,0,0.447
"1631",5,200,0,0.322
"1632",5,200,0,0.167
"1633",5,200,0,0.504
"1634",5,200,0,0.413
"1635",5,200,0,0.649
"1636",5,200,0,0.844
"1637",5,200,0,0.751
"1638",5,200,0,0.673
"1639",5,200,0,0.286
"1640",5,200,0,0.611
"1641",5,200,0,0.536
"1642",5,200,0,0.326
"1643",5,200,0,0.759
"1644",5,200,0,0.999
"1645",5,200,0,0.88
"1646",5,200,0,0.87
"1647",5,200,0,0.784
"1648",5,200,0,0.039
"1649",5,200,0,0.177
"1650",5,200,0,0.683
"1651",5,200,0,0.276
"1652",5,200,0,0.799
"1653",5,200,0,0.596
"1654",5,200,0,0.779
"1655",5,200,0,0.322
"1656",5,200,0,0.43
"1657",5,200,0,0.552
"1658",5,200,0,0.307
"1659",5,200,0,0.57
"1660",5,200,0,0.401
"1661",5,200,0,0.747
"1662",5,200,0,0.836
"1663",5,200,0,0.282
"1664",5,200,0,0.884
"1665",5,200,0,0.996
"1666",5,200,0,0.38
"1667",5,200,0,0.533
"1668",5,200,0,0.967
"1669",5,200,0,0.251
"1670",5,200,0,0.432
"1671",5,200,0,0.326
"1672",5,200,0,0.669
"1673",5,200,0,0.77
"1674",5,200,0,0.659
"1675",5,200,0,0.003
"1676",5,200,0,0.664
"1677",5,200,0,0.622
"1678",5,200,0,0.562
"1679",5,200,0,0.302
"1680",5,200,0,0.434
"1681",5,200,0,0.387
"1682",5,200,0,0.824
"1683",5,200,0,0.826
"1684",5,200,0,0.966
"1685",5,200,0,0.417
"1686",5,200,0,0.216
"1687",5,200,0,0.416
"1688",5,200,0,0.588
"1689",5,200,0,0.927
"1690",5,200,0,0.638
"1691",5,200,0,0.004
"1692",5,200,0,0.198
"1693",5,200,0,0.505
"1694",5,200,0,0.514
"1695",5,200,0,0.429
"1696",5,200,0,0.408
"1697",5,200,0,0.234
"1698",5,200,0,0.027
"1699",5,200,0,0.923
"1700",5,200,0,0.211
"1701",5,200,0,0.494
"1702",5,200,0,0.194
"1703",5,200,0,0.647
"1704",5,200,0,0.21
"1705",5,200,0,0.276
"1706",5,200,0,0.332
"1707",5,200,0,0.488
"1708",5,200,0,0.172
"1709",5,200,0,0.443
"1710",5,200,0,0.283
"1711",5,200,0,0.464
"1712",5,200,0,0.477
"1713",5,200,0,0.251
"1714",5,200,0,0.457
"1715",5,200,0,0.807
"1716",5,200,0,0.729
"1717",5,200,0,0.0610000000000001
"1718",5,200,0,0.023
"1719",5,200,0,0.566
"1720",5,200,0,0.161
"1721",5,200,0,0.438
"1722",5,200,0,0.079
"1723",5,200,0,0.835
"1724",5,200,0,0.665
"1725",5,200,0,0.711
"1726",5,200,0,0.0639999999999999
"1727",5,200,0,0.12
"1728",5,200,0,0.785
"1729",5,200,0,0.74
"1730",5,200,0,0.425
"1731",5,200,0,0.475
"1732",5,200,0,0.11
"1733",5,200,0,0.305
"1734",5,200,0,0.564
"1735",5,200,0,0.13
"1736",5,200,0,0.23
"1737",5,200,0,0.011
"1738",5,200,0,0.332
"1739",5,200,0,0.968
"1740",5,200,0,0.258
"1741",5,200,0,0.182
"1742",5,200,0,0.682
"1743",5,200,0,0.572
"1744",5,200,0,0.878
"1745",5,200,0,0.346
"1746",5,200,0,0.11
"1747",5,200,0,0.077
"1748",5,200,0,0.368
"1749",5,200,0,0.587
"1750",5,200,0,0.541
"1751",5,200,0,0.279
"1752",5,200,0,0.62
"1753",5,200,0,0.292
"1754",5,200,0,0.258
"1755",5,200,0,0.833
"1756",5,200,0,0
"1757",5,200,0,0.157
"1758",5,200,0,0.532
"1759",5,200,0,0.257
"1760",5,200,0,0.431
"1761",5,200,0,0.148
"1762",5,200,0,0.507
"1763",5,200,0,0.885
"1764",5,200,0,0.122
"1765",5,200,0,0.688
"1766",5,200,0,0.207
"1767",5,200,0,0.286
"1768",5,200,0,0.685
"1769",5,200,0,0.055
"1770",5,200,0,0.343
"1771",5,200,0,0.12
"1772",5,200,0,0.304
"1773",5,200,0,0.7
"1774",5,200,0,0.122
"1775",5,200,0,0.174
"1776",5,200,0,0.694
"1777",5,200,0,0.871
"1778",5,200,0,0.55
"1779",5,200,0,0.226
"1780",5,200,0,0.021
"1781",5,200,0,0.202
"1782",5,200,0,0.733
"1783",5,200,0,0.408
"1784",5,200,0,0.811
"1785",5,200,0,0.715
"1786",5,200,0,0.663
"1787",5,200,0,0.357
"1788",5,200,0,0.019
"1789",5,200,0,0.59
"1790",5,200,0,0.688
"1791",5,200,0,0.767
"1792",5,200,0,0.192
"1793",5,200,0,0.532
"1794",5,200,0,0.791
"1795",5,200,0,0.436
"1796",5,200,0,0.854
"1797",5,200,0,0.914
"1798",5,200,0,0.383
"1799",5,200,0,0.738
"1800",5,200,0,0.684
"1801",5,200,0,0.296
"1802",5,200,0,0.611
"1803",5,200,0,0.099
"1804",5,200,0,0.055
"1805",5,200,0,0.426
"1806",5,200,0,0.494
"1807",5,200,0,0.394
"1808",5,200,0,0.689
"1809",5,200,0,0.997
"1810",5,200,0,0.671
"1811",5,200,0,0.867
"1812",5,200,0,0.148
"1813",5,200,0,0.688
"1814",5,200,0,0.775
"1815",5,200,0,0.22
"1816",5,200,0,0.717
"1817",5,200,0,0.4
"1818",5,200,0,0.89
"1819",5,200,0,0.778
"1820",5,200,0,0.461
"1821",5,200,0,0.316
"1822",5,200,0,0.828
"1823",5,200,0,0.231
"1824",5,200,0,0.265
"1825",5,200,0,0.254
"1826",5,200,0,0.333
"1827",5,200,0,0.791
"1828",5,200,0,0.087
"1829",5,200,0,0.693
"1830",5,200,0,0.475
"1831",5,200,0,0.121
"1832",5,200,0,0.032
"1833",5,200,0,0.156
"1834",5,200,0,0.393
"1835",5,200,0,0.951
"1836",5,200,0,0.657
"1837",5,200,0,0.996
"1838",5,200,0,0.561
"1839",5,200,0,0.499
"1840",5,200,0,0.675
"1841",5,200,0,0.377
"1842",5,200,0,0.338
"1843",5,200,0,0.359
"1844",5,200,0,0.578
"1845",5,200,0,0.523
"1846",5,200,0,0.188
"1847",5,200,0,0.518
"1848",5,200,0,0.346
"1849",5,200,0,0.397
"1850",5,200,0,0.139
"1851",5,200,0,0.363
"1852",5,200,0,0.738
"1853",5,200,0,0.401
"1854",5,200,0,0.922
"1855",5,200,0,0.193
"1856",5,200,0,0.408
"1857",5,200,0,0.578
"1858",5,200,0,0.903
"1859",5,200,0,0.876
"1860",5,200,0,0.815
"1861",5,200,0,0.335
"1862",5,200,0,0.794
"1863",5,200,0,0.816
"1864",5,200,0,0.863
"1865",5,200,0,0.856
"1866",5,200,0,0.0620000000000001
"1867",5,200,0,0.659
"1868",5,200,0,0.821
"1869",5,200,0,0.273
"1870",5,200,0,0.306
"1871",5,200,0,0.866
"1872",5,200,0,0.033
"1873",5,200,0,0.953
"1874",5,200,0,0.264
"1875",5,200,0,0.4
"1876",5,200,0,0.981
"1877",5,200,0,0.46
"1878",5,200,0,0.446
"1879",5,200,0,0.786
"1880",5,200,0,0.564
"1881",5,200,0,0.503
"1882",5,200,0,0.13
"1883",5,200,0,0.348
"1884",5,200,0,0.94
"1885",5,200,0,0.532
"1886",5,200,0,0.972
"1887",5,200,0,0.909
"1888",5,200,0,0.81
"1889",5,200,0,0.316
"1890",5,200,0,0.717
"1891",5,200,0,0.306
"1892",5,200,0,0.637
"1893",5,200,0,0.387
"1894",5,200,0,0.043
"1895",5,200,0,0.628
"1896",5,200,0,0.998
"1897",5,200,0,0.207
"1898",5,200,0,0.795
"1899",5,200,0,0.136
"1900",5,200,0,0.369
"1901",5,200,0,0.752
"1902",5,200,0,0.843
"1903",5,200,0,0.965
"1904",5,200,0,0.809
"1905",5,200,0,0.49
"1906",5,200,0,0.0580000000000001
"1907",5,200,0,0.758
"1908",5,200,0,0.167
"1909",5,200,0,0.08
"1910",5,200,0,0.723
"1911",5,200,0,0.112
"1912",5,200,0,0.132
"1913",5,200,0,0.406
"1914",5,200,0,0.276
"1915",5,200,0,0.367
"1916",5,200,0,0.687
"1917",5,200,0,0.463
"1918",5,200,0,0.128
"1919",5,200,0,0.434
"1920",5,200,0,0.237
"1921",5,200,0,0.448
"1922",5,200,0,0.573
"1923",5,200,0,0.13
"1924",5,200,0,0.987
"1925",5,200,0,0.569
"1926",5,200,0,0.31
"1927",5,200,0,0.958
"1928",5,200,0,0.581
"1929",5,200,0,0.086
"1930",5,200,0,0.788
"1931",5,200,0,0.5
"1932",5,200,0,0.963
"1933",5,200,0,0.04
"1934",5,200,0,0.319
"1935",5,200,0,0.357
"1936",5,200,0,0.511
"1937",5,200,0,0.392
"1938",5,200,0,0.868
"1939",5,200,0,0.887
"1940",5,200,0,0.197
"1941",5,200,0,0.922
"1942",5,200,0,0.896
"1943",5,200,0,0.825
"1944",5,200,0,0.946
"1945",5,200,0,0.246
"1946",5,200,0,0.311
"1947",5,200,0,0.297
"1948",5,200,0,0.434
"1949",5,200,0,0.668
"1950",5,200,0,0.541
"1951",5,200,0,0.893
"1952",5,200,0,0.506
"1953",5,200,0,0.859
"1954",5,200,0,0.031
"1955",5,200,0,0.376
"1956",5,200,0,0.481
"1957",5,200,0,0.585
"1958",5,200,0,0.259
"1959",5,200,0,0.095
"1960",5,200,0,0.355
"1961",5,200,0,0.034
"1962",5,200,0,0.391
"1963",5,200,0,0.616
"1964",5,200,0,0.255
"1965",5,200,0,0.411
"1966",5,200,0,0.148
"1967",5,200,0,0.782
"1968",5,200,0,0.257
"1969",5,200,0,0.4
"1970",5,200,0,0.977
"1971",5,200,0,0.349
"1972",5,200,0,0.743
"1973",5,200,0,0.211
"1974",5,200,0,0.047
"1975",5,200,0,0.954
"1976",5,200,0,0.52
"1977",5,200,0,0.104
"1978",5,200,0,0.295
"1979",5,200,0,0.339
"1980",5,200,0,0.109
"1981",5,200,0,0.701
"1982",5,200,0,0.256
"1983",5,200,0,0.414
"1984",5,200,0,0.95
"1985",5,200,0,0.246
"1986",5,200,0,0.112
"1987",5,200,0,0.399
"1988",5,200,0,0.029
"1989",5,200,0,0.089
"1990",5,200,0,0.27
"1991",5,200,0,0.19
"1992",5,200,0,0.999
"1993",5,200,0,0.877
"1994",5,200,0,0.174
"1995",5,200,0,0.47
"1996",5,200,0,0.542
"1997",5,200,0,0.096
"1998",5,200,0,0.729
"1999",5,200,0,0.616
"2000",5,200,0,0.407
"2001",5,200,0,0.047
"2002",5,200,0,0.616
"2003",5,200,0,0.3
"2004",5,200,0,0.789
"2005",5,200,0,0.761
"2006",5,200,0,0.471
"2007",5,200,0,0.015
"2008",5,200,0,0.412
"2009",5,200,0,0.59
"2010",5,200,0,0.166
"2011",5,200,0,0.844
"2012",5,200,0,0.165
"2013",5,200,0,0.44
"2014",5,200,0,0.829
"2015",5,200,0,0.125
"2016",5,200,0,0.746
"2017",5,200,0,0.518
"2018",5,200,0,0.289
"2019",5,200,0,0.906
"2020",5,200,0,0.297
"2021",5,200,0,0.903
"2022",5,200,0,0.725
"2023",5,200,0,0.401
"2024",5,200,0,0.387
"2025",5,200,0,0.738
"2026",5,200,0,0.946
"2027",5,200,0,0.411
"2028",5,200,0,0.696
"2029",5,200,0,0.718
"2030",5,200,0,0.549
"2031",5,200,0,0.571
"2032",5,200,0,0.973
"2033",5,200,0,0.601
"2034",5,200,0,0.592
"2035",5,200,0,0.319
"2036",5,200,0,0.322
"2037",5,200,0,0.029
"2038",5,200,0,0.869
"2039",5,200,0,0.843
"2040",5,200,0,0.805
"2041",5,200,0,0.278
"2042",5,200,0,0.344
"2043",5,200,0,0.122
"2044",5,200,0,0.3
"2045",5,200,0,0.335
"2046",5,200,0,0.841
"2047",5,200,0,0.162
"2048",5,200,0,0.685
"2049",5,200,0,0.176
"2050",5,200,0,0.71
