X1,p,n,cor,pval,testStat
1412,15,500,0.1,0.4616,124.689458970217
1413,15,500,0.1,0.5144,122.975052741978
1414,15,500,0.1,0.1452,134.994049203127
1415,15,500,0.1,0.3542,127.71984134965
1416,15,500,0.1,0.2296,131.431363026185
1417,15,500,0.1,0.8718,112.077003316719
1418,15,500,0.1,0.0326,144.104826578234
1419,15,500,0.1,0.0202,147.100243088376
1420,15,500,0.1,0.1378,135.088918653726
1421,15,500,0.1,0.552,121.736544087224
1422,15,500,0.1,0.7156,117.522076843444
1423,15,500,0.1,0.577,121.773794887949
1424,15,500,0.1,0.8794,111.880150438072
1425,15,500,0.1,0.8306,114.199675725745
1426,15,500,0.1,0.4426,124.842095106925
1427,15,500,0.1,0.4488,124.720833229874
1428,15,500,0.1,0.0778,139.131033771412
1429,15,500,0.1,0.4768,124.013203064841
1430,15,500,0.1,0.994,99.6080038044689
1431,15,500,0.1,0.3354,128.065254589178
1432,15,500,0.1,0.7924,115.304635785506
1433,15,500,0.1,0.252,130.846449976618
1434,15,500,0.1,0.7442,116.46996856366
1435,15,500,0.1,0.8724,112.088095249541
1436,15,500,0.1,0.0264,145.032483138224
1437,15,500,0.1,0.451,124.867796447132
1438,15,500,0.1,0.8166,114.695557208323
1439,15,500,0.1,0.653,119.455424975787
1440,15,500,0.1,0.7758,115.652541319713
1441,15,500,0.1,0.0544,141.475036221434
1442,15,500,0.1,0.8248,114.003372016364
1443,15,500,0.1,0.7956,114.840351526768
1444,15,500,0.1,0.1986,132.492246608275
1445,15,500,0.1,0.858,112.917151692741
1446,15,500,0.1,0.4226,125.362836928071
1447,15,500,0.1,0.775,115.518618355641
1448,15,500,0.1,0.6642,119.381938201655
1449,15,500,0.1,0.0602,141.486275058155
1450,15,500,0.1,0.3804,126.564527801106
1451,15,500,0.1,0.0998,137.884502469819
1452,15,500,0.1,0.144,135.237910808807
1453,15,500,0.1,0.4014,126.314672106166
1454,15,500,0.1,0.1188,137.249185085024
1455,15,500,0.1,0.3076,129.035023329028
1456,15,500,0.1,0.6668,119.173951446294
1457,15,500,0.1,0.2594,130.625754515877
1458,15,500,0.1,0.5692,121.814561228989
1459,15,500,0.1,0.216,132.440408287177
1460,15,500,0.1,0.1292,135.575056294899
1461,15,500,0.1,0.2948,128.980489134459
1462,15,500,0.1,0.0428,143.040415574149
1463,15,500,0.1,0.467,124.49147030588
1464,15,500,0.1,0.9572,107.148971706844
1465,15,500,0.1,0.5396,122.593319098427
1466,15,500,0.1,0.3296,128.29451506206
1467,15,500,0.1,0.7656,115.815704514717
1468,15,500,0.1,0.408,125.808571465054
1469,15,500,0.1,0.4026,126.192564360883
1470,15,500,0.1,0.7124,117.68028934473
1471,15,500,0.1,0.6338,119.50151713602
1472,15,500,0.1,0.5738,121.367709196225
1473,15,500,0.1,0.8602,113.005967871936
1474,15,500,0.1,0.0484,142.420181838993
1475,15,500,0.1,0.2462,131.102480449516
1476,15,500,0.1,0.2364,131.320350110611
1477,15,500,0.1,0.3704,127.174749776201
1478,15,500,0.1,0.3502,127.262190394331
1479,15,500,0.1,0.3558,127.334931097202
1480,15,500,0.1,0.3702,126.421962003317
1481,15,500,0.1,0.6786,118.890897130952
1482,15,500,0.1,0.728,117.123595489897
1483,15,500,0.1,0.9344,108.692550621651
1484,15,500,0.1,0.0544,141.708784347853
1485,15,500,0.1,0.128,136.184862377176
1486,15,500,0.1,0.5438,122.299823433493
1487,15,500,0.1,0.3406,127.921328113329
1488,15,500,0.1,0.2896,129.485375908061
1489,15,500,0.1,0.6708,118.84611131794
1490,15,500,0.1,0.0844,138.733637595471
1491,15,500,0.1,0.585,121.204123147895
1492,15,500,0.1,0.0114,149.558833666539
1493,15,500,0.1,0.9388,107.864931921151
1494,15,500,0.1,0.652,119.584266983901
1495,15,500,0.1,0.7096,117.895810139631
1496,15,500,0.1,0.465,124.396465286444
1497,15,500,0.1,0.6842,118.483222112018
1498,15,500,0.1,0.4716,124.147502405319
1499,15,500,0.1,0.9286,109.307878690171
1500,15,500,0.1,0.7972,114.838342172827
1501,15,500,0.1,0.175,134.022151310467
1502,15,500,0.1,0.7936,115.342524992669
1503,15,500,0.1,0.6674,118.927540360972
1504,15,500,0.1,0.5184,122.839848918695
1505,15,500,0.1,0.3732,127.060825984072
1506,15,500,0.1,0.2676,130.053684590921
1507,15,500,0.1,0.366,127.350437503612
1508,15,500,0.1,0.3792,126.875031071111
1509,15,500,0.1,0.8492,113.318290552127
1510,15,500,0.1,0.969,104.848069436024
1511,15,500,0.1,0.1802,134.021614693214
1512,15,500,0.1,0.1028,137.367230884434
1513,15,500,0.1,0.4334,125.098449054115
1514,15,500,0.1,0.7792,115.931434149897
1515,15,500,0.1,0.7524,116.446139755526
1516,15,500,0.1,0.2094,132.46390459193
1517,15,500,0.1,0.117,136.851507180401
1518,15,500,0.1,0.6664,119.043304694797
1519,15,500,0.1,0.005,154.981429767025
1520,15,500,0.1,0.0224,146.280312458816
1521,15,500,0.1,0.6646,118.738819637788
1522,15,500,0.1,0.0162,147.850989543911
1523,15,500,0.1,0.1126,136.515393298279
1524,15,500,0.1,0.6584,119.164642795511
1525,15,500,0.1,0.3356,128.347095936895
1526,15,500,0.1,0.7942,115.206590169917
1527,15,500,0.1,0.0578,141.501930438301
1528,15,500,0.1,0.3212,128.516433884939
1529,15,500,0.1,0.7408,117.111603946966
1530,15,500,0.1,0.3288,128.192744106583
1531,15,500,0.1,0.742,116.731590994651
1532,15,500,0.1,0.0064,152.679286848243
1533,15,500,0.1,0.0698,140.25368323468
1534,15,500,0.1,0.138,135.183654540459
1535,15,500,0.1,0.287,129.514869865952
1536,15,500,0.1,0.6958,118.651750988429
1537,15,500,0.1,0.7888,114.988664009679
1538,15,500,0.1,0.9002,110.310622590848
1539,15,500,0.1,0.5184,123.024021839074
1540,15,500,0.1,0.8016,115.211175019679
1541,15,500,0.1,0.8696,112.334116978097
1542,15,500,0.1,0.0346,143.959836965197
1543,15,500,0.1,0.0902,138.578047690514
1544,15,500,0.1,0.5932,121.456658138658
1545,15,500,0.1,0.8464,113.470785027496
1546,15,500,0.1,0.358,127.439046323799
1547,15,500,0.1,0.9336,108.639701924317
1548,15,500,0.1,0.0506,141.975257982869
1549,15,500,0.1,0.5516,122.388316503293
1550,15,500,0.1,0.6122,120.200459578235
1551,15,500,0.1,0.7254,117.337700204343
1552,15,500,0.1,0.334,127.85165260957601
1553,15,500,0.1,0.037,143.757762579596
1554,15,500,0.1,0.9124,110.156379622465
1555,15,500,0.1,0.1644,134.263515599717
1556,15,500,0.1,0.3428,128.046570087445
1557,15,500,0.1,0.2844,129.736902986844
1558,15,500,0.1,0.5086,123.549229781811
1559,15,500,0.1,0.6654,119.235120953992
1560,15,500,0.1,0.1828,133.66300349439
1561,15,500,0.1,0.9476,107.673118096356
1562,15,500,0.1,0.1662,133.756579090711
1563,15,500,0.1,0.9564,106.769858816805
1564,15,500,0.1,0.571,121.819869242036
1565,15,500,0.1,0.2648,130.321957940608
1566,15,500,0.1,0.1756,133.646684784062
1567,15,500,0.1,0.7424,116.513933396093
1568,15,500,0.1,0.3518,127.650516014979
1569,15,500,0.1,0.9216,109.297901892249
1570,15,500,0.1,0.4748,124.453510684221
1571,15,500,0.1,0.7654,116.315235974028
1572,15,500,0.1,0.5044,123.477309506464
1573,15,500,0.1,0.585,121.031562079467
1574,15,500,0.1,0.523,123.048180263106
1575,15,500,0.1,0.3426,127.696989809668
1576,15,500,0.1,0.3108,128.716152448749
1577,15,500,0.1,0.3876,126.558086888885
1578,15,500,0.1,0.7888,115.391311956204
1579,15,500,0.1,0.86240000000000006,112.268463858588
1580,15,500,0.1,0.4332,125.331867876492
1581,15,500,0.1,0.7128,117.776918127968
1582,15,500,0.1,0.9924,101.09684752086
1583,15,500,0.1,0.1612,134.144251938344
1584,15,500,0.1,0.697,118.216943574298
1585,15,500,0.1,0.1942,133.320248302403
1586,15,500,0.1,0.7708,116.159208970042
1587,15,500,0.1,0.4498,124.963753325172
1588,15,500,0.1,0.9354,108.620498862432
1589,15,500,0.1,0.148,135.092457720516
1590,15,500,0.1,0.625,120.289138872816
1591,15,500,0.1,0.8004,115.055332330834
1592,15,500,0.1,0.05,142.404239432129
1593,15,500,0.1,0.1146,136.973934450019
1594,15,500,0.1,0.2522,130.882522566077
1595,15,500,0.1,0.9188,109.811650497289
1596,15,500,0.1,0.2532,130.668546834272
1597,15,500,0.1,0.8428,113.367840921197
1598,15,500,0.1,0.5964,120.866543208945
1599,15,500,0.1,0.0814,138.891545875103
1600,15,500,0.1,0.6722,119.234974187626
1601,15,500,0.3,0.0056,151.834017360799
1602,15,500,0.3,0.4486,124.963725575338
1603,15,500,0.3,0.112,136.912018124286
1604,15,500,0.3,0.779,115.716729444481
1605,15,500,0.3,0.4928,123.776447479191
1606,15,500,0.3,0.3982,126.033160017303
1607,15,500,0.3,0.1114,136.981898266761
1608,15,500,0.3,0.8152,114.274035990251
1609,15,500,0.3,0.003,156.384067478059
1610,15,500,0.3,0.0956,138.069982552724
1611,15,500,0.3,0.2058,132.474056864934
1612,15,500,0.3,0.4386,125.268539835335
1613,15,500,0.3,0.5202,123.061611295429
1614,15,500,0.3,0.7732,115.698151485893
1615,15,500,0.3,0.099,137.881763450982
1616,15,500,0.3,0.6722,119.08083946316
1617,15,500,0.3,0.0474,142.562014513093
1618,15,500,0.3,0.1804,133.737972566938
1619,15,500,0.3,0.8552,112.951978036178
1620,15,500,0.3,0.712,117.905011762159
1621,15,500,0.3,0.5576,122.02180056518
1622,15,500,0.3,0.1444,135.665824969801
1623,15,500,0.3,0.6588,119.092250456472
1624,15,500,0.3,0.0394,143.887539652152
1625,15,500,0.3,0.3582,127.334793669443
1626,15,500,0.3,0.6538,119.447061520489
1627,15,500,0.3,0.0796,139.003878468001
1628,15,500,0.3,0.833,113.525578088184
1629,15,500,0.3,0.3328,128.554921098442
1630,15,500,0.3,0.0352,143.736353856196
1631,15,500,0.3,0.0322,143.917727006282
1632,15,500,0.3,0.0112,150.479772090331
1633,15,500,0.3,0.0914,138.217844694241
1634,15,500,0.3,0.0018,159.88209513789
1635,15,500,0.3,0.2928,129.058876813399
1636,15,500,0.3,0.4512,124.965158039853
1637,15,500,0.3,0.2106,132.134948505805
1638,15,500,0.3,0.085,138.772128621426
1639,15,500,0.3,0.5126,123.163815034289
1640,15,500,0.3,0.39,126.658529855208
1641,15,500,0.3,0.1562,134.224252948987
1642,15,500,0.3,0.5752,121.161737038478
1643,15,500,0.3,0.6604,119.31892785987
1644,15,500,0.3,0.0566,141.189863957645
1645,15,500,0.3,0.3846,126.769500484196
1646,15,500,0.3,0.7124,117.704991946237
1647,15,500,0.3,0.2558,130.642880335695
1648,15,500,0.3,0.1818,132.993352622734
1649,15,500,0.3,0.0046,153.212425042075
1650,15,500,0.3,0.155,134.531390521818
1651,15,500,0.3,0.2288,131.415971414335
1652,15,500,0.3,0.314,128.800644860586
1653,15,500,0.3,0.513,123.011238826351
1654,15,500,0.3,0.3144,128.538133604119
1655,15,500,0.3,0.0814,138.828768562097
1656,15,500,0.3,0.5686,121.791816312556
1657,15,500,0.3,0.5596,121.990153122255
1658,15,500,0.3,0.9682,105.40836030136
1659,15,500,0.3,0.017,148.23759055857
1660,15,500,0.3,0.0312,144.847878481197
1661,15,500,0.3,0.4418,125.138860272559
1662,15,500,0.3,0.1264,135.543329000156
1663,15,500,0.3,0.0382,143.188879431247
1664,15,500,0.3,0.1296,135.574527614045
1665,15,500,0.3,0.8236,113.983187855846
1666,15,500,0.3,0.1216,136.327116625752
1667,15,500,0.3,0.0354,143.685437624242
1668,15,500,0.3,0.2376,130.741921234523
1669,15,500,0.3,0.8878,111.813529308377
1670,15,500,0.3,0.10780000000000001,137.056323857331
1671,15,500,0.3,0.0874,138.447287021418
1672,15,500,0.3,0.4072,125.86699192206
1673,15,500,0.3,0.037,143.448186653043
1674,15,500,0.3,0.431,125.438669122253
1675,15,500,0.3,0.9074,110.580290569696
1676,15,500,0.3,0.3654,126.891365136542
1677,15,500,0.3,0.3526,127.520646224052
1678,15,500,0.3,0.0456,141.960957827975
1679,15,500,0.3,0.0112,149.120347934081
1680,15,500,0.3,0.1484,134.715110749355
1681,15,500,0.3,0.5142,123.0719059788
1682,15,500,0.3,0.4602,124.484607556561
1683,15,500,0.3,0.0276,145.56230382419201
1684,15,500,0.3,0.1534,134.589770493069
1685,15,500,0.3,0.41,125.622970606033
1686,15,500,0.3,0.0152,148.041105917714
1687,15,500,0.3,0.037,143.430253999173
1688,15,500,0.3,0.1342,136.148911376448
1689,15,500,0.3,0.273,130.194951074144
1690,15,500,0.3,0.1606,134.409837334179
1691,15,500,0.3,0.0062,152.126352766678
1692,15,500,0.3,0.2056,132.265627715039
1693,15,500,0.3,0.0054,152.521247363074
1694,15,500,0.3,0.1888,132.952466615459
1695,15,500,0.3,0.0524,141.046228086147
1696,15,500,0.3,0.0266,145.104956004131
1697,15,500,0.3,0.2436,130.733458927104
1698,15,500,0.3,0.4516,124.567000498915
1699,15,500,0.3,0.2186,132.163664194443
1700,15,500,0.3,0.0904,138.492532043926
1701,15,500,0.3,0.825,114.198314229247
1702,15,500,0.3,0.3364,127.919290306119
1703,15,500,0.3,0.3448,127.688357275359
1704,15,500,0.3,0.299,129.475029470486
1705,15,500,0.3,0.7658,116.464472132769
1706,15,500,0.3,0.1806,133.413004756805
1707,15,500,0.3,0.0056,154.710509461723
1708,15,500,0.3,0.475,124.219625300315
1709,15,500,0.3,0.6878,118.123297052131
1710,15,500,0.3,0.1922,132.848817331356
1711,15,500,0.3,0.492,123.838519611322
1712,15,500,0.3,0.2438,131.280393732713
1713,15,500,0.3,0.275,129.892573684195
1714,15,500,0.3,0.1014,136.93620575325
1715,15,500,0.3,0.3876,126.23086199403
1716,15,500,0.3,0.2782,129.744100845293
1717,15,500,0.3,0.0814,138.811426748952
1718,15,500,0.3,0.0114,149.580058849677
1719,15,500,0.3,0.013,148.654059497513
1720,15,500,0.3,0.2234,131.619646936954
1721,15,500,0.3,0.1244,136.709435751309
1722,15,500,0.3,0.0132,149.287264329299
1723,15,500,0.3,0.0106,150.222470278209
1724,15,500,0.3,0.2792,129.776266949196
1725,15,500,0.3,0.0202,146.720494656757
1726,15,500,0.3,0.023,145.781639142053
1727,15,500,0.3,0.0904,138.369975298446
1728,15,500,0.3,0.076,139.331197637752
1729,15,500,0.3,0.0178,148.398868993829
1730,15,500,0.3,0.0556,141.322263806123
1731,15,500,0.3,0.1298,135.475819526955
1732,15,500,0.3,0.4426,124.995571461952
1733,15,500,0.3,0.2498,130.788313036218
1734,15,500,0.3,0.2742,130.233640233608
1735,15,500,0.3,0.3696,127.247954914116
1736,15,500,0.3,0.4956,123.501180695509
1737,15,500,0.3,0.038,143.519496814695
1738,15,500,0.3,0.1258,135.785837387271
1739,15,500,0.3,0.5526,122.207029905106
1740,15,500,0.3,0.1506,134.985761661643
1741,15,500,0.3,0.7168,117.681266167683
1742,15,500,0.3,0.1426,135.399810692857
1743,15,500,0.3,0.0526,141.348105100751
1744,15,500,0.3,0.1962,132.763475166074
1745,15,500,0.3,0.9378,108.085261168629
1746,15,500,0.3,0.3408,127.819646750152
1747,15,500,0.3,0.1448,135.191501103891
1748,15,500,0.3,0.3596,127.213936784391
1749,15,500,0.3,0.2652,130.185459512038
1750,15,500,0.3,0.0576,140.355450102243
1751,15,500,0.3,0.042,142.161555918536
1752,15,500,0.3,0.8032,114.942664852641
1753,15,500,0.3,0.2098,132.302988379525
1754,15,500,0.3,0.0406,142.575622513103
1755,15,500,0.3,0.0682,139.600263854748
1756,15,500,0.3,0.0124,148.844553984149
1757,15,500,0.3,0.0574,141.306056999102
1758,15,500,0.3,0.7328,117.070844154118
1759,15,500,0.3,0.0684,139.64768654886
1760,15,500,0.3,0.1352,135.373042997201
1761,15,500,0.3,0.5058,123.613798587977
1762,15,500,0.3,0.1756,133.814576455608
1763,15,500,0.3,0.2902,129.497463951087
1764,15,500,0.3,0.2656,130.083538768773
1765,15,500,0.3,0.1996,132.486443714449
1766,15,500,0.3,0.0326,144.233953797589
1767,15,500,0.3,0.0066,152.559884502134
1768,15,500,0.3,0.0266,145.325387133278
1769,15,500,0.3,0.1742,133.654632031991
1770,15,500,0.3,0.0462,142.442412189316
1771,15,500,0.3,0.6774,118.853617461645
1772,15,500,0.3,0.6862,118.968780640702
1773,15,500,0.3,0.1384,135.098345252786
1774,15,500,0.3,0.226,131.363355661577
1775,15,500,0.3,0.403,125.92595738969
1776,15,500,0.3,0.3398,128.135626533352
1777,15,500,0.3,0.5862,120.995348787591
1778,15,500,0.3,0.7156,117.76255062987
1779,15,500,0.3,0.2706,129.921715986301
1780,15,500,0.3,0.171,133.844547886814
1781,15,500,0.3,0.0084,151.301644702923
1782,15,500,0.3,0.295,129.511428284912
1783,15,500,0.3,0.3654,127.200194734496
1784,15,500,0.3,0.1966,133.077514702015
1785,15,500,0.3,0.009,150.812371407221
1786,15,500,0.3,0.0406,143.796846984468
1787,15,500,0.3,0.1588,134.699231152125
1788,15,500,0.3,0.6834,118.707487248394
1789,15,500,0.3,0.9024,110.524772721073
1790,15,500,0.3,0.7582,116.155572077637
1791,15,500,0.3,0.5174,123.091047420221
1792,15,500,0.3,0.4136,125.644064391918
1793,15,500,0.3,0.0984,137.315310372333
1794,15,500,0.3,0.4484,124.880959120418
1795,15,500,0.3,0.0646,140.575583981237
1796,15,500,0.3,0.1842,132.941795161077
1797,15,500,0.3,0.3486,127.478702033135
1798,15,500,0.3,0.459,124.760504576909
1799,15,500,0.3,0.6544,119.142369336395
1800,15,500,0.3,0.023,145.369210688353
1801,15,500,0.3,0.2668,130.325478557993
1802,15,500,0.3,0.4038,126.041768974132
1803,15,500,0.3,0.1284,135.782685543392
1804,15,500,0.3,0.022,146.626202968616
1805,15,500,0.3,0.559,122.077315924265
1806,15,500,0.3,0.038,143.650548399041
1807,15,500,0.3,0.105,137.379341266353
1808,15,500,0.3,0.0584,141.595684775018
1809,15,500,0.3,0.0302,145.142324962367
1810,15,500,0.3,0.9892,101.4440787433
1811,15,500,0.3,0.4444,124.6310295971
1812,15,500,0.3,0.7196,117.526114278289
1813,15,500,0.3,0.43,125.041904044991
1814,15,500,0.3,0.7756,115.823508203993
1815,15,500,0.3,0.2624,130.249578403591
1816,15,500,0.3,0.0926,137.901803872821
1817,15,500,0.3,0.1352,135.760319098704
1818,15,500,0.3,0.835,113.315089877816
1819,15,500,0.3,0.9532,107.101623929728
1820,15,500,0.3,0.0146,148.448683063934
1821,15,500,0.3,0.0442,143.156962325905
1822,15,500,0.3,0.098,138.555518283093
1823,15,500,0.3,0.7256,117.337495599746
1824,15,500,0.3,0.0294,144.793639475458
1825,15,500,0.3,0.0104,149.574506574679
1826,15,500,0.3,0.008,150.436015930937
1827,15,500,0.3,0.2994,129.41644971001
1828,15,500,0.3,0.3834,126.720362583556
1829,15,500,0.3,0.0564,140.58836202511
1830,15,500,0.3,0.758,116.428725025556
1831,15,500,0.3,0.296,129.285868185001
1832,15,500,0.3,0.1046,137.540134940341
1833,15,500,0.3,0.0632,140.825976650929
1834,15,500,0.3,0.203,132.238185001934
1835,15,500,0.3,0.4124,125.981891091582
1836,15,500,0.3,0.4038,125.860175529199
1837,15,500,0.3,0.3556,127.082223274437
1838,15,500,0.3,0.3778,127.038554342981
1839,15,500,0.3,0.1138,136.821463748656
1840,15,500,0.3,0.2476,131.201781492161
1841,15,500,0.3,0.4464,124.854335451469
1842,15,500,0.3,0.2098,132.023105885281
1843,15,500,0.3,0.0168,146.797346013924
1844,15,500,0.3,0.6646,118.861592244717
1845,15,500,0.3,0.4314,125.213676537224
1846,15,500,0.3,0.6516,119.332407090619
1847,15,500,0.3,0.8498,112.863691438956
1848,15,500,0.3,0.7572,116.255670043348
1849,15,500,0.3,0.1822,133.368713588197
1850,15,500,0.3,0.0432,143.096956134714
1851,15,500,0.3,0.4032,126.295305396465
1852,15,500,0.3,0.6332,119.734112881154
1853,15,500,0.3,0.0198,146.227103523014
1854,15,500,0.3,0.0848,138.634068984309
1855,15,500,0.3,0.4716,124.643870092752
1856,15,500,0.3,0.029,145.373206660623
1857,15,500,0.3,0.5152,123.031280581742
1858,15,500,0.3,0.057,141.017705484274
1859,15,500,0.3,0.1858,133.221496448299
1860,15,500,0.3,0.5942,121.361018021249
1861,15,500,0.3,0.6,120.87011189918
1862,15,500,0.3,0.059,140.876383324123
1863,15,500,0.3,0.4066,125.89780798728
1864,15,500,0.3,0.335,127.951437268807
1865,15,500,0.3,0.4646,124.657600707262
1866,15,500,0.3,0.8164,114.612972783839
1867,15,500,0.3,0.4058,126.154632195713
1868,15,500,0.3,0.0658,140.673233548535
1869,15,500,0.3,0.1914,133.240774724678
1870,15,500,0.3,0.1854,133.217905344297
1871,15,500,0.3,0.1192,136.649181702555
1872,15,500,0.3,0.0636,140.787909982981
1873,15,500,0.3,0.6954,118.596604931035
1874,15,500,0.3,0.0822,138.974295325856
1875,15,500,0.3,0.009,150.829479221128
1876,15,500,0.3,0.0212,145.935971386698
1877,15,500,0.3,0.9676,105.384265408703
1878,15,500,0.3,0.0596,140.936335660859
1879,15,500,0.3,0.1138,136.907779896607
1880,15,500,0.3,0.1632,134.714105419369
1881,15,500,0.3,0.223,131.640691006542
1882,15,500,0.3,0.5292,122.589956659914
1883,15,500,0.3,0.0362,144.263733823773
1884,15,500,0.3,0.6042,120.811319750826
1885,15,500,0.3,0.6278,120.419259037752
1886,15,500,0.3,0.7024,118.041666576658
1887,15,500,0.3,0.5856,121.359828978564
1888,15,500,0.3,0.016,148.06341061247701
1889,15,500,0.3,0.2268,131.375289538459
1890,15,500,0.3,0.043,142.732432409787
1891,15,500,0.3,0.9584,106.735535824095
1892,15,500,0.3,0.0438,142.708834170651
1893,15,500,0.3,0.0708,139.929978739862
1894,15,500,0.3,0.0342,144.044214959513
1895,15,500,0.3,0.037,143.914305603002
1896,15,500,0.3,0.5016,123.417963543209
1897,15,500,0.3,0.0218,145.244042034067
1898,15,500,0.3,0.7396,116.999642420872
1899,15,500,0.3,0.7124,117.750288067604
1900,15,500,0.3,0.0448,142.436922321563
1901,15,500,0.3,0.2636,130.248343677616
1902,15,500,0.3,0.0478,142.486435655133
1903,15,500,0.3,0.4956,123.721123027344
1904,15,500,0.3,0.9112,110.500962625074
1905,15,500,0.3,0.2378,131.249506888403
1906,15,500,0.3,0.6006,120.754772900129
1907,15,500,0.3,0.25,130.701384491989
1908,15,500,0.3,0.4966,123.456922970797
1909,15,500,0.3,0.8086,114.512423621865
1910,15,500,0.3,0.1744,133.778150608772
1911,15,500,0.3,0.0728,140.180258183079
1912,15,500,0.3,0.1862,133.164369045214
1913,15,500,0.3,0.3312,128.193899209645
1914,15,500,0.3,0.0072,150.736148823407
1915,15,500,0.3,0.4168,125.729277196753
1916,15,500,0.3,0.0296,144.375356764868
1917,15,500,0.3,0.1394,135.32854951382
1918,15,500,0.3,0.158,134.33769765405
1919,15,500,0.3,0.969,105.918833391868
1920,15,500,0.3,0.127,136.048181524364
1921,15,500,0.3,0.3186,128.593250011303
1922,15,500,0.3,0.009,149.298683809615
1923,15,500,0.3,0.4736,124.141550687755
1924,15,500,0.3,0.2232,132.025962903634
1925,15,500,0.3,0.3538,127.554284636806
1926,15,500,0.3,0.2792,130.22752883454
1927,15,500,0.3,0.003,154.232385298407
1928,15,500,0.3,0.0438,142.52263689414
1929,15,500,0.3,0.0848,138.836863176928
1930,15,500,0.3,0.0624,140.409525310764
1931,15,500,0.3,0.1118,136.810483399558
1932,15,500,0.3,0.1312,135.735877895469
1933,15,500,0.3,0.2166,131.854198194371
1934,15,500,0.3,0.656,119.372475626108
1935,15,500,0.3,0.3162,128.617763475682
1936,15,500,0.3,0.3298,128.416545336124
1937,15,500,0.3,0.5218,122.612188917035
1938,15,500,0.3,0.005,153.053383099544
1939,15,500,0.3,0.147,134.737413703538
1940,15,500,0.3,0.1076,137.724760203703
1941,15,500,0.3,0.1528,134.819467439725
1942,15,500,0.3,0.3064,128.850650538079
1943,15,500,0.3,0.3184,128.492155718875
1944,15,500,0.3,0.7042,117.756592718622
1945,15,500,0.3,0.1306,136.050528225633
1946,15,500,0.3,0.5596,121.730974309544
1947,15,500,0.3,0.0398,142.97547369358
1948,15,500,0.3,0.1002,137.709359469966
1949,15,500,0.3,0.7594,116.386381771847
1950,15,500,0.3,0.0994,137.681788030024
1951,15,500,0.3,0.0058,153.680054788117
1952,15,500,0.3,0.3506,127.555881600806
1953,15,500,0.3,0.0532,141.657431515119
1954,15,500,0.3,0.4602,124.493189887188
1955,15,500,0.3,0.0462,143.32624230408
1956,15,500,0.3,0.1736,133.506876403002
1957,15,500,0.3,0.2796,129.815965316381
1958,15,500,0.3,0.0776,138.783150772644
1959,15,500,0.3,0.0166,146.74863809161
1960,15,500,0.3,0.0284,145.280828349063
1961,15,500,0.3,0.1586,134.498928134348
1962,15,500,0.3,0.2696,130.280200453317
1963,15,500,0.3,0.5492,122.430292213847
1964,15,500,0.3,0.0164,147.73885605342
1965,15,500,0.3,0.9226,109.175792076548
1966,15,500,0.3,0.0028,156.534995281038
1967,15,500,0.3,0.3784,126.646623556772
1968,15,500,0.3,0.2924,129.539018855526
1969,15,500,0.3,0.1858,133.20538020825
1970,15,500,0.3,0.2558,130.976461689963
1971,15,500,0.3,0.3824,126.75921100673
1972,15,500,0.3,0.668,118.98680730295
1973,15,500,0.3,0.286,129.556492019224
1974,15,500,0.3,0.9604,106.075498629641
1975,15,500,0.3,0.0142,148.622927226331
1976,15,500,0.3,0.0056,155.517069868766
1977,15,500,0.3,0.0158,147.209395551227
1978,15,500,0.3,0.7452,116.781529133238
1979,15,500,0.3,0.0542,141.391801655627
1980,15,500,0.3,0.0598,141.207203264626
1981,15,500,0.3,0.0194,147.773088312572
1982,15,500,0.3,0.0724,139.634835885341
1983,15,500,0.3,0.3546,127.428032247957
1984,15,500,0.3,0.2064,132.624887523316
1985,15,500,0.3,0.6592,119.186358835893
1986,15,500,0.3,0.1454,135.366504128351
1987,15,500,0.3,0.2986,129.109615324451
1988,15,500,0.3,0.043,142.493180617692
1989,15,500,0.3,0.2746,129.930321075694
1990,15,500,0.3,0.1968,132.879520856766
1991,15,500,0.3,0.6762,118.600729207278
1992,15,500,0.3,0.0188,146.962736501931
1993,15,500,0.3,0.0314,144.471079176484
1994,15,500,0.3,0.1718,133.805409294054
1995,15,500,0.3,0.2886,129.000823120723
1996,15,500,0.3,0.2958,129.128715926647
1997,15,500,0.3,0.0788,138.900422932982
1998,15,500,0.3,0.4624,124.55622490349
1999,15,500,0.3,0.3068,128.967679163519
2000,15,500,0.3,0.3386,127.97584076435
2001,15,500,0.5,0.0096,150.736901804888
2002,15,500,0.5,0.002,159.884129825028
2003,15,500,0.5,0.0234,145.357408699693
2004,15,500,0.5,2e-4,182.470631873811
2005,15,500,0.5,0.0378,143.42079222649
2006,15,500,0.5,0.0346,144.184404477993
2007,15,500,0.5,0.0818,138.649360429994
2008,15,500,0.5,0.1914,133.143945959923
2009,15,500,0.5,0.0028,155.761711550333
2010,15,500,0.5,0.044,143.235296318474
2011,15,500,0.5,0.073,140.209431130363
2012,15,500,0.5,0.2142,132.093810054897
2013,15,500,0.5,2e-4,159.729108922325
2014,15,500,0.5,0.56,122.026968431761
2015,15,500,0.5,0.1554,134.762367713869
2016,15,500,0.5,2e-4,168.993444545322
2017,15,500,0.5,0.0032,157.858933169673
2018,15,500,0.5,0.0848,138.443158599546
2019,15,500,0.5,0.0082,151.217745358077
2020,15,500,0.5,0.0858,138.972250973505
2021,15,500,0.5,0.3578,127.397170612111
2022,15,500,0.5,0.0428,143.499201138371
2023,15,500,0.5,0.0024,156.183891972838
